LPS, LS, LP, PS, LPSLow, LSLow
0.85158,0.8355,0.81709,0.78959,0.76407,0.85229
0.81318,0.92957,0.82514,0.83992,0.78955,0.80396
0.86437,0.96727,0.73135,0.76255,0.85216,0.8295
0.82516,0.81631,0.82714,0.76171,0.85969,0.73501
0.79628,0.87278,0.80312,0.73613,0.77224,0.70114
0.79594,0.95018,0.8786,0.84903,0.90834,0.84548
0.82891,0.82808,0.85084,0.79763,0.78946,0.76936
0.84919,0.82064,0.83498,0.84608,0.84708,0.77189
0.81345,0.94075,0.89611,0.94262,0.78752,0.77491
0.87434,0.80181,0.81422,0.89911,0.96137,0.90298
0.83941,0.74699,0.76539,0.91768,0.82879,0.93784
0.84665,0.72699,0.88103,0.77627,0.88703,0.73834
0.79746,0.90883,0.65309,0.8271,0.77726,0.822
0.87552,0.82508,0.76197,0.92599,0.87639,0.81631
0.82535,0.94545,0.8014,0.88182,0.84349,0.90813
0.80825,0.75143,0.86006,0.84938,0.8108,0.79215
0.85303,0.84824,0.76416,0.82824,0.86069,0.83524
0.83189,0.78548,0.77896,0.79254,0.85723,0.76937
0.83024,0.87143,0.75594,0.78118,0.79595,0.88374
0.82672,0.82308,0.84228,0.64141,0.76295,0.78201
0.80405,0.88041,0.88647,0.77803,0.93655,0.90968
0.80011,0.91705,0.80345,0.90857,0.86307,0.94128
0.78124,0.69135,0.8579,0.80329,0.84856,0.78665
0.81094,0.83386,0.80609,0.82399,0.80302,1.0143
0.932,0.90742,0.79179,0.96282,0.81518,0.80026
0.80557,0.7404,0.8276,0.81252,0.86935,0.7301
0.89647,0.91961,0.80545,0.85791,0.71833,0.95639
